"Site","x","y","crs"
"Site_0560",397587.000418845,4667521.99984188,32616
"Site_0561",424587.000418845,4603521.99984188,32616
"Site_0562",425587.000418845,4603521.99984188,32616
"Site_0563",426587.000418845,4603521.99984188,32616
"Site_0564",427587.000418845,4603521.99984188,32616
"Site_0565",428587.000418845,4603521.99984188,32616
"Site_0566",429587.000418845,4603521.99984188,32616
"Site_0567",430587.000418845,4603521.99984188,32616
"Site_0568",431587.000418845,4603521.99984188,32616
"Site_0569",432587.000418845,4603521.99984188,32616
"Site_0570",433587.000418845,4603521.99984188,32616
"Site_0571",434587.000418845,4603521.99984188,32616
"Site_0572",435587.000418845,4603521.99984188,32616
"Site_0573",436587.000418845,4603521.99984188,32616
"Site_0574",437587.000418845,4603521.99984188,32616
"Site_0575",438587.000418845,4603521.99984188,32616
"Site_0576",439587.000418845,4603521.99984188,32616
"Site_0577",440587.000418845,4603521.99984188,32616
"Site_0578",441587.000418845,4603521.99984188,32616
"Site_0579",442587.000418845,4603521.99984188,32616
"Site_0580",443587.000418845,4603521.99984188,32616
"Site_0581",444587.000418845,4603521.99984188,32616
"Site_0582",445587.000418845,4603521.99984188,32616
"Site_0583",446587.000418845,4603521.99984188,32616
"Site_0584",447587.000418845,4603521.99984188,32616
"Site_0585",448587.000418845,4603521.99984188,32616
"Site_0586",449587.000418845,4603521.99984188,32616
"Site_0587",450587.000418845,4603521.99984188,32616
"Site_0588",451587.000418845,4603521.99984188,32616
"Site_0589",452587.000418845,4603521.99984188,32616
"Site_0590",453587.000418845,4603521.99984188,32616
"Site_0591",454587.000418845,4603521.99984188,32616
"Site_0592",455587.000418845,4603521.99984188,32616
"Site_0593",424587.000418845,4604521.99984188,32616
"Site_0594",425587.000418845,4604521.99984188,32616
"Site_0595",426587.000418845,4604521.99984188,32616
"Site_0596",427587.000418845,4604521.99984188,32616
"Site_0597",428587.000418845,4604521.99984188,32616
"Site_0598",429587.000418845,4604521.99984188,32616
"Site_0599",430587.000418845,4604521.99984188,32616
"Site_0600",431587.000418845,4604521.99984188,32616
"Site_0601",432587.000418845,4604521.99984188,32616
"Site_0602",433587.000418845,4604521.99984188,32616
"Site_0603",434587.000418845,4604521.99984188,32616
"Site_0604",435587.000418845,4604521.99984188,32616
"Site_0605",436587.000418845,4604521.99984188,32616
"Site_0606",437587.000418845,4604521.99984188,32616
"Site_0607",438587.000418845,4604521.99984188,32616
"Site_0608",439587.000418845,4604521.99984188,32616
"Site_0609",440587.000418845,4604521.99984188,32616
"Site_0610",441587.000418845,4604521.99984188,32616
"Site_0611",442587.000418845,4604521.99984188,32616
"Site_0612",443587.000418845,4604521.99984188,32616
"Site_0613",444587.000418845,4604521.99984188,32616
"Site_0614",445587.000418845,4604521.99984188,32616
"Site_0615",446587.000418845,4604521.99984188,32616
"Site_0616",447587.000418845,4604521.99984188,32616
"Site_0617",448587.000418845,4604521.99984188,32616
"Site_0618",449587.000418845,4604521.99984188,32616
"Site_0619",450587.000418845,4604521.99984188,32616
"Site_0620",451587.000418845,4604521.99984188,32616
"Site_0621",452587.000418845,4604521.99984188,32616
"Site_0622",453587.000418845,4604521.99984188,32616
"Site_0623",454587.000418845,4604521.99984188,32616
"Site_0624",455587.000418845,4604521.99984188,32616
"Site_0625",424587.000418845,4605521.99984188,32616
"Site_0626",425587.000418845,4605521.99984188,32616
"Site_0627",426587.000418845,4605521.99984188,32616
"Site_0628",427587.000418845,4605521.99984188,32616
"Site_0629",428587.000418845,4605521.99984188,32616
"Site_0630",429587.000418845,4605521.99984188,32616
"Site_0631",430587.000418845,4605521.99984188,32616
"Site_0632",431587.000418845,4605521.99984188,32616
"Site_0633",432587.000418845,4605521.99984188,32616
"Site_0634",433587.000418845,4605521.99984188,32616
"Site_0635",434587.000418845,4605521.99984188,32616
"Site_0636",435587.000418845,4605521.99984188,32616
"Site_0637",436587.000418845,4605521.99984188,32616
"Site_0638",437587.000418845,4605521.99984188,32616
"Site_0639",438587.000418845,4605521.99984188,32616
"Site_0640",439587.000418845,4605521.99984188,32616
"Site_0641",440587.000418845,4605521.99984188,32616
"Site_0642",441587.000418845,4605521.99984188,32616
"Site_0643",442587.000418845,4605521.99984188,32616
"Site_0644",443587.000418845,4605521.99984188,32616
"Site_0645",444587.000418845,4605521.99984188,32616
"Site_0646",445587.000418845,4605521.99984188,32616
"Site_0647",446587.000418845,4605521.99984188,32616
"Site_0648",447587.000418845,4605521.99984188,32616
"Site_0649",448587.000418845,4605521.99984188,32616
"Site_0650",449587.000418845,4605521.99984188,32616
"Site_0651",450587.000418845,4605521.99984188,32616
"Site_0652",451587.000418845,4605521.99984188,32616
"Site_0653",452587.000418845,4605521.99984188,32616
"Site_0654",453587.000418845,4605521.99984188,32616
"Site_0655",454587.000418845,4605521.99984188,32616
"Site_0656",455587.000418845,4605521.99984188,32616
"Site_0657",424587.000418845,4606521.99984188,32616
"Site_0658",425587.000418845,4606521.99984188,32616
"Site_0659",426587.000418845,4606521.99984188,32616
"Site_0660",427587.000418845,4606521.99984188,32616
"Site_0661",428587.000418845,4606521.99984188,32616
"Site_0662",429587.000418845,4606521.99984188,32616
"Site_0663",430587.000418845,4606521.99984188,32616
"Site_0664",431587.000418845,4606521.99984188,32616
"Site_0665",432587.000418845,4606521.99984188,32616
"Site_0666",433587.000418845,4606521.99984188,32616
"Site_0667",434587.000418845,4606521.99984188,32616
"Site_0668",435587.000418845,4606521.99984188,32616
"Site_0669",436587.000418845,4606521.99984188,32616
"Site_0670",437587.000418845,4606521.99984188,32616
"Site_0671",438587.000418845,4606521.99984188,32616
"Site_0672",439587.000418845,4606521.99984188,32616
"Site_0673",440587.000418845,4606521.99984188,32616
"Site_0674",441587.000418845,4606521.99984188,32616
"Site_0675",442587.000418845,4606521.99984188,32616
"Site_0676",443587.000418845,4606521.99984188,32616
"Site_0677",444587.000418845,4606521.99984188,32616
"Site_0678",445587.000418845,4606521.99984188,32616
"Site_0679",446587.000418845,4606521.99984188,32616
"Site_0680",447587.000418845,4606521.99984188,32616
"Site_0681",448587.000418845,4606521.99984188,32616
"Site_0682",449587.000418845,4606521.99984188,32616
"Site_0683",450587.000418845,4606521.99984188,32616
"Site_0684",451587.000418845,4606521.99984188,32616
"Site_0685",452587.000418845,4606521.99984188,32616
"Site_0686",453587.000418845,4606521.99984188,32616
"Site_0687",454587.000418845,4606521.99984188,32616
"Site_0688",455587.000418845,4606521.99984188,32616
"Site_0689",424587.000418845,4607521.99984188,32616
"Site_0690",425587.000418845,4607521.99984188,32616
"Site_0691",426587.000418845,4607521.99984188,32616
"Site_0692",427587.000418845,4607521.99984188,32616
"Site_0693",428587.000418845,4607521.99984188,32616
"Site_0694",429587.000418845,4607521.99984188,32616
"Site_0695",430587.000418845,4607521.99984188,32616
"Site_0696",431587.000418845,4607521.99984188,32616
"Site_0697",432587.000418845,4607521.99984188,32616
"Site_0698",433587.000418845,4607521.99984188,32616
"Site_0699",434587.000418845,4607521.99984188,32616
"Site_0700",435587.000418845,4607521.99984188,32616
"Site_0701",436587.000418845,4607521.99984188,32616
"Site_0702",437587.000418845,4607521.99984188,32616
"Site_0703",438587.000418845,4607521.99984188,32616
"Site_0704",439587.000418845,4607521.99984188,32616
"Site_0705",440587.000418845,4607521.99984188,32616
"Site_0706",441587.000418845,4607521.99984188,32616
"Site_0707",442587.000418845,4607521.99984188,32616
"Site_0708",443587.000418845,4607521.99984188,32616
"Site_0709",444587.000418845,4607521.99984188,32616
"Site_0710",445587.000418845,4607521.99984188,32616
"Site_0711",446587.000418845,4607521.99984188,32616
"Site_0712",447587.000418845,4607521.99984188,32616
"Site_0713",448587.000418845,4607521.99984188,32616
"Site_0714",449587.000418845,4607521.99984188,32616
"Site_0715",450587.000418845,4607521.99984188,32616
"Site_0716",451587.000418845,4607521.99984188,32616
"Site_0717",452587.000418845,4607521.99984188,32616
"Site_0718",453587.000418845,4607521.99984188,32616
"Site_0719",454587.000418845,4607521.99984188,32616
"Site_0720",455587.000418845,4607521.99984188,32616
"Site_0721",424587.000418845,4608521.99984188,32616
"Site_0722",425587.000418845,4608521.99984188,32616
"Site_0723",426587.000418845,4608521.99984188,32616
"Site_0724",427587.000418845,4608521.99984188,32616
"Site_0725",428587.000418845,4608521.99984188,32616
"Site_0726",429587.000418845,4608521.99984188,32616
"Site_0727",430587.000418845,4608521.99984188,32616
"Site_0728",431587.000418845,4608521.99984188,32616
"Site_0729",432587.000418845,4608521.99984188,32616
"Site_0730",433587.000418845,4608521.99984188,32616
"Site_0731",434587.000418845,4608521.99984188,32616
"Site_0732",435587.000418845,4608521.99984188,32616
"Site_0733",436587.000418845,4608521.99984188,32616
"Site_0734",437587.000418845,4608521.99984188,32616
"Site_0735",438587.000418845,4608521.99984188,32616
"Site_0736",439587.000418845,4608521.99984188,32616
"Site_0737",440587.000418845,4608521.99984188,32616
"Site_0738",441587.000418845,4608521.99984188,32616
"Site_0739",442587.000418845,4608521.99984188,32616
"Site_0740",443587.000418845,4608521.99984188,32616
"Site_0741",444587.000418845,4608521.99984188,32616
"Site_0742",445587.000418845,4608521.99984188,32616
"Site_0743",446587.000418845,4608521.99984188,32616
"Site_0744",447587.000418845,4608521.99984188,32616
"Site_0745",448587.000418845,4608521.99984188,32616
"Site_0746",449587.000418845,4608521.99984188,32616
"Site_0747",450587.000418845,4608521.99984188,32616
"Site_0748",451587.000418845,4608521.99984188,32616
"Site_0749",452587.000418845,4608521.99984188,32616
"Site_0750",453587.000418845,4608521.99984188,32616
"Site_0751",454587.000418845,4608521.99984188,32616
"Site_0752",455587.000418845,4608521.99984188,32616
"Site_0753",424587.000418845,4609521.99984188,32616
"Site_0754",425587.000418845,4609521.99984188,32616
"Site_0755",426587.000418845,4609521.99984188,32616
"Site_0756",427587.000418845,4609521.99984188,32616
"Site_0757",428587.000418845,4609521.99984188,32616
"Site_0758",429587.000418845,4609521.99984188,32616
"Site_0759",430587.000418845,4609521.99984188,32616
"Site_0760",431587.000418845,4609521.99984188,32616
"Site_0761",432587.000418845,4609521.99984188,32616
"Site_0762",433587.000418845,4609521.99984188,32616
"Site_0763",434587.000418845,4609521.99984188,32616
"Site_0764",435587.000418845,4609521.99984188,32616
"Site_0765",436587.000418845,4609521.99984188,32616
"Site_0766",437587.000418845,4609521.99984188,32616
"Site_0767",438587.000418845,4609521.99984188,32616
"Site_0768",439587.000418845,4609521.99984188,32616
"Site_0769",440587.000418845,4609521.99984188,32616
"Site_0770",441587.000418845,4609521.99984188,32616
"Site_0771",442587.000418845,4609521.99984188,32616
"Site_0772",443587.000418845,4609521.99984188,32616
"Site_0773",444587.000418845,4609521.99984188,32616
"Site_0774",445587.000418845,4609521.99984188,32616
"Site_0775",446587.000418845,4609521.99984188,32616
"Site_0776",447587.000418845,4609521.99984188,32616
"Site_0777",448587.000418845,4609521.99984188,32616
"Site_0778",449587.000418845,4609521.99984188,32616
"Site_0779",450587.000418845,4609521.99984188,32616
"Site_0780",451587.000418845,4609521.99984188,32616
"Site_0781",452587.000418845,4609521.99984188,32616
"Site_0782",453587.000418845,4609521.99984188,32616
"Site_0783",454587.000418845,4609521.99984188,32616
"Site_0784",455587.000418845,4609521.99984188,32616
"Site_0785",414587.000418845,4610521.99984188,32616
"Site_0786",415587.000418845,4610521.99984188,32616
"Site_0787",416587.000418845,4610521.99984188,32616
"Site_0788",424587.000418845,4610521.99984188,32616
"Site_0789",425587.000418845,4610521.99984188,32616
"Site_0790",426587.000418845,4610521.99984188,32616
"Site_0791",427587.000418845,4610521.99984188,32616
"Site_0792",428587.000418845,4610521.99984188,32616
"Site_0793",429587.000418845,4610521.99984188,32616
"Site_0794",430587.000418845,4610521.99984188,32616
"Site_0795",431587.000418845,4610521.99984188,32616
"Site_0796",432587.000418845,4610521.99984188,32616
"Site_0797",433587.000418845,4610521.99984188,32616
"Site_0798",434587.000418845,4610521.99984188,32616
"Site_0799",435587.000418845,4610521.99984188,32616
"Site_0800",436587.000418845,4610521.99984188,32616
"Site_0801",437587.000418845,4610521.99984188,32616
"Site_0802",438587.000418845,4610521.99984188,32616
"Site_0803",439587.000418845,4610521.99984188,32616
"Site_0804",440587.000418845,4610521.99984188,32616
"Site_0805",441587.000418845,4610521.99984188,32616
"Site_0806",442587.000418845,4610521.99984188,32616
"Site_0807",443587.000418845,4610521.99984188,32616
"Site_0808",444587.000418845,4610521.99984188,32616
"Site_0809",445587.000418845,4610521.99984188,32616
"Site_0810",446587.000418845,4610521.99984188,32616
"Site_0811",447587.000418845,4610521.99984188,32616
"Site_0812",448587.000418845,4610521.99984188,32616
"Site_0813",449587.000418845,4610521.99984188,32616
"Site_0814",450587.000418845,4610521.99984188,32616
"Site_0815",451587.000418845,4610521.99984188,32616
"Site_0816",452587.000418845,4610521.99984188,32616
"Site_0817",453587.000418845,4610521.99984188,32616
"Site_0818",454587.000418845,4610521.99984188,32616
"Site_0819",455587.000418845,4610521.99984188,32616
"Site_0820",414587.000418845,4611521.99984188,32616
"Site_0821",415587.000418845,4611521.99984188,32616
"Site_0822",416587.000418845,4611521.99984188,32616
"Site_0823",417587.000418845,4611521.99984188,32616
"Site_0824",418587.000418845,4611521.99984188,32616
"Site_0825",419587.000418845,4611521.99984188,32616
"Site_0826",420587.000418845,4611521.99984188,32616
"Site_0827",421587.000418845,4611521.99984188,32616
"Site_0828",422587.000418845,4611521.99984188,32616
"Site_0829",423587.000418845,4611521.99984188,32616
"Site_0830",424587.000418845,4611521.99984188,32616
"Site_0831",425587.000418845,4611521.99984188,32616
"Site_0832",426587.000418845,4611521.99984188,32616
"Site_0833",427587.000418845,4611521.99984188,32616
"Site_0834",428587.000418845,4611521.99984188,32616
"Site_0835",429587.000418845,4611521.99984188,32616
"Site_0836",430587.000418845,4611521.99984188,32616
"Site_0837",431587.000418845,4611521.99984188,32616
"Site_0838",432587.000418845,4611521.99984188,32616
"Site_0839",433587.000418845,4611521.99984188,32616
"Site_0840",434587.000418845,4611521.99984188,32616
"Site_0841",435587.000418845,4611521.99984188,32616
"Site_0842",436587.000418845,4611521.99984188,32616
"Site_0843",437587.000418845,4611521.99984188,32616
"Site_0844",438587.000418845,4611521.99984188,32616
"Site_0845",439587.000418845,4611521.99984188,32616
"Site_0846",440587.000418845,4611521.99984188,32616
"Site_0847",441587.000418845,4611521.99984188,32616
"Site_0848",442587.000418845,4611521.99984188,32616
"Site_0849",443587.000418845,4611521.99984188,32616
"Site_0850",444587.000418845,4611521.99984188,32616
"Site_0851",445587.000418845,4611521.99984188,32616
"Site_0852",446587.000418845,4611521.99984188,32616
"Site_0853",447587.000418845,4611521.99984188,32616
"Site_0854",448587.000418845,4611521.99984188,32616
"Site_0855",449587.000418845,4611521.99984188,32616
"Site_0856",450587.000418845,4611521.99984188,32616
"Site_0857",451587.000418845,4611521.99984188,32616
"Site_0858",452587.000418845,4611521.99984188,32616
"Site_0859",453587.000418845,4611521.99984188,32616
"Site_0860",454587.000418845,4611521.99984188,32616
"Site_0861",455587.000418845,4611521.99984188,32616
"Site_0862",414587.000418845,4612521.99984188,32616
"Site_0863",415587.000418845,4612521.99984188,32616
"Site_0864",416587.000418845,4612521.99984188,32616
"Site_0865",417587.000418845,4612521.99984188,32616
